9.94067832918  4.89012981667e-34
12.1694602882  8.94244567855e-35
14.4612794445  2.61502429561e-35
18.2381974079  9.14460705548e-36
23.9797671264  3.91050647843e-36
33.2631844688  2.18678368583e-36
46.6928782917  1.59912898498e-36
66.7251264804  1.36748424071e-36
95.351639623  1.46234061987e-36
137.890670608  1.71005354324e-36
193.562715148  2.13844008852e-36
274.964410758  2.79641705226e-36
392.930051792  3.73951719026e-36
558.174543467  5.11373082554e-36
792.911663423  7.15103546736e-36
1126.36614004  1e-35
1600.05299448  1.43001240812e-35
2286.51011328  1.99972775222e-35
3228.8206912  2.73459618688e-35
4559.47384417  3.99891108301e-35
6400.31796953  5.5920727862e-35
10301.960886  8.94244567855e-35
