#     mchi           x            b             tau            c           u,d,s         top            Z             W         Z no prompt   W no prompt
#
 0.50000E+02   0.27337E-01   0.62127E+00   0.17106E+01   0.25337E-01   0.28791E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.27971E-01   0.61853E+00   0.17089E+01   0.25127E-01   0.28246E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.28620E-01   0.61570E+00   0.17072E+01   0.24910E-01   0.27697E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.29283E-01   0.61277E+00   0.17055E+01   0.24685E-01   0.27143E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.29963E-01   0.60976E+00   0.17038E+01   0.24452E-01   0.26587E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.30657E-01   0.60665E+00   0.17022E+01   0.24213E-01   0.26028E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.31368E-01   0.60345E+00   0.17005E+01   0.23966E-01   0.25468E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.32096E-01   0.60016E+00   0.16989E+01   0.23713E-01   0.24907E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.32840E-01   0.59679E+00   0.16973E+01   0.23453E-01   0.24345E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.33602E-01   0.59334E+00   0.16957E+01   0.23186E-01   0.23784E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.34381E-01   0.58980E+00   0.16942E+01   0.22913E-01   0.23224E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.35179E-01   0.58618E+00   0.16926E+01   0.22634E-01   0.22666E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.35994E-01   0.58249E+00   0.16911E+01   0.22349E-01   0.22109E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.36829E-01   0.57871E+00   0.16895E+01   0.22058E-01   0.21556E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.37683E-01   0.57487E+00   0.16880E+01   0.21761E-01   0.21005E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.38557E-01   0.57095E+00   0.16865E+01   0.21460E-01   0.20458E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.39451E-01   0.56695E+00   0.16850E+01   0.21153E-01   0.19916E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.40366E-01   0.56289E+00   0.16835E+01   0.20841E-01   0.19378E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.41303E-01   0.55876E+00   0.16820E+01   0.20525E-01   0.18846E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.42260E-01   0.55457E+00   0.16804E+01   0.20205E-01   0.18319E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.43240E-01   0.55031E+00   0.16789E+01   0.19880E-01   0.17798E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.44243E-01   0.54598E+00   0.16774E+01   0.19551E-01   0.17283E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.45269E-01   0.54160E+00   0.16759E+01   0.19219E-01   0.16775E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.46319E-01   0.53715E+00   0.16744E+01   0.18884E-01   0.16274E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.47393E-01   0.53265E+00   0.16728E+01   0.18546E-01   0.15781E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.48493E-01   0.52809E+00   0.16713E+01   0.18204E-01   0.15295E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.49617E-01   0.52346E+00   0.16697E+01   0.17861E-01   0.14817E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.50768E-01   0.51879E+00   0.16681E+01   0.17515E-01   0.14347E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.51945E-01   0.51405E+00   0.16665E+01   0.17167E-01   0.13886E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.53150E-01   0.50926E+00   0.16649E+01   0.16818E-01   0.13433E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.54383E-01   0.50442E+00   0.16632E+01   0.16467E-01   0.12988E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.55644E-01   0.49951E+00   0.16616E+01   0.16115E-01   0.12553E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.56934E-01   0.49456E+00   0.16599E+01   0.15762E-01   0.12126E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.58255E-01   0.48954E+00   0.16581E+01   0.15409E-01   0.11709E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.59606E-01   0.48447E+00   0.16564E+01   0.15056E-01   0.11301E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.60988E-01   0.47935E+00   0.16546E+01   0.14703E-01   0.10902E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.62403E-01   0.47416E+00   0.16528E+01   0.14350E-01   0.10512E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.63850E-01   0.46892E+00   0.16509E+01   0.13999E-01   0.10131E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.65331E-01   0.46362E+00   0.16490E+01   0.13648E-01   0.97601E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.66846E-01   0.45826E+00   0.16470E+01   0.13298E-01   0.93982E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.68396E-01   0.45283E+00   0.16450E+01   0.12950E-01   0.90454E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.69982E-01   0.44735E+00   0.16430E+01   0.12603E-01   0.87019E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.71605E-01   0.44180E+00   0.16409E+01   0.12259E-01   0.83674E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.73266E-01   0.43618E+00   0.16387E+01   0.11918E-01   0.80421E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.74965E-01   0.43050E+00   0.16365E+01   0.11579E-01   0.77256E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.76704E-01   0.42475E+00   0.16342E+01   0.11243E-01   0.74180E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.78482E-01   0.41893E+00   0.16319E+01   0.10910E-01   0.71192E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.80303E-01   0.41304E+00   0.16295E+01   0.10580E-01   0.68289E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.82165E-01   0.40707E+00   0.16271E+01   0.10255E-01   0.65471E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.84070E-01   0.40104E+00   0.16246E+01   0.99329E-02   0.62736E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.86020E-01   0.39492E+00   0.16221E+01   0.96154E-02   0.60083E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.88015E-01   0.38873E+00   0.16194E+01   0.93023E-02   0.57510E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.90056E-01   0.38246E+00   0.16167E+01   0.89940E-02   0.55016E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.92145E-01   0.37612E+00   0.16140E+01   0.86905E-02   0.52598E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.94282E-01   0.36969E+00   0.16111E+01   0.83920E-02   0.50256E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.96468E-01   0.36318E+00   0.16082E+01   0.80989E-02   0.47987E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.98706E-01   0.35660E+00   0.16053E+01   0.78113E-02   0.45790E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.10099E+00   0.34993E+00   0.16022E+01   0.75293E-02   0.43663E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.10334E+00   0.34318E+00   0.15991E+01   0.72532E-02   0.41604E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.10573E+00   0.33636E+00   0.15959E+01   0.69830E-02   0.39612E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.10819E+00   0.32945E+00   0.15926E+01   0.67190E-02   0.37685E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.11069E+00   0.32247E+00   0.15893E+01   0.64613E-02   0.35821E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.11326E+00   0.31541E+00   0.15859E+01   0.62099E-02   0.34019E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.11589E+00   0.30828E+00   0.15824E+01   0.59651E-02   0.32278E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.11858E+00   0.30108E+00   0.15788E+01   0.57270E-02   0.30595E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.12133E+00   0.29381E+00   0.15751E+01   0.54955E-02   0.28971E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.12414E+00   0.28647E+00   0.15714E+01   0.52708E-02   0.27402E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.12702E+00   0.27907E+00   0.15676E+01   0.50530E-02   0.25889E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.12996E+00   0.27162E+00   0.15637E+01   0.48421E-02   0.24429E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.13298E+00   0.26412E+00   0.15597E+01   0.46382E-02   0.23023E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.13606E+00   0.25656E+00   0.15556E+01   0.44412E-02   0.21668E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.13922E+00   0.24897E+00   0.15515E+01   0.42512E-02   0.20364E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.14245E+00   0.24135E+00   0.15472E+01   0.40682E-02   0.19110E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.14575E+00   0.23370E+00   0.15429E+01   0.38922E-02   0.17905E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.14913E+00   0.22603E+00   0.15385E+01   0.37231E-02   0.16748E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.15259E+00   0.21835E+00   0.15340E+01   0.35609E-02   0.15639E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.15613E+00   0.21067E+00   0.15295E+01   0.34056E-02   0.14576E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.15975E+00   0.20299E+00   0.15248E+01   0.32570E-02   0.13560E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.16345E+00   0.19534E+00   0.15201E+01   0.31151E-02   0.12589E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.16724E+00   0.18770E+00   0.15153E+01   0.29798E-02   0.11663E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.17112E+00   0.18011E+00   0.15104E+01   0.28509E-02   0.10782E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.17509E+00   0.17256E+00   0.15054E+01   0.27284E-02   0.99435E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.17915E+00   0.16506E+00   0.15003E+01   0.26121E-02   0.91483E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.18331E+00   0.15764E+00   0.14952E+01   0.25019E-02   0.83953E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.18756E+00   0.15029E+00   0.14899E+01   0.23976E-02   0.76837E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.19191E+00   0.14304E+00   0.14846E+01   0.22991E-02   0.70130E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.19636E+00   0.13589E+00   0.14791E+01   0.22060E-02   0.63822E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.20091E+00   0.12885E+00   0.14736E+01   0.21184E-02   0.57905E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.20557E+00   0.12194E+00   0.14680E+01   0.20359E-02   0.52370E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.21034E+00   0.11516E+00   0.14623E+01   0.19583E-02   0.47207E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.21522E+00   0.10853E+00   0.14564E+01   0.18854E-02   0.42405E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.22021E+00   0.10206E+00   0.14505E+01   0.18171E-02   0.37955E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.22532E+00   0.95750E-01   0.14445E+01   0.17530E-02   0.33844E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.23054E+00   0.89621E-01   0.14383E+01   0.16929E-02   0.30059E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.23589E+00   0.83677E-01   0.14321E+01   0.16366E-02   0.26588E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.24136E+00   0.77927E-01   0.14257E+01   0.15838E-02   0.23417E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.24696E+00   0.72380E-01   0.14192E+01   0.15343E-02   0.20532E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.25268E+00   0.67041E-01   0.14125E+01   0.14878E-02   0.17919E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.25854E+00   0.61918E-01   0.14058E+01   0.14440E-02   0.15562E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.26454E+00   0.57015E-01   0.13988E+01   0.14028E-02   0.13447E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.27068E+00   0.52336E-01   0.13918E+01   0.13638E-02   0.11557E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.27695E+00   0.47886E-01   0.13846E+01   0.13268E-02   0.98784E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.28338E+00   0.43666E-01   0.13772E+01   0.12916E-02   0.83947E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.28995E+00   0.39678E-01   0.13696E+01   0.12580E-02   0.70909E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.29667E+00   0.35922E-01   0.13618E+01   0.12256E-02   0.59518E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.30355E+00   0.32398E-01   0.13539E+01   0.11942E-02   0.49629E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.31059E+00   0.29102E-01   0.13457E+01   0.11638E-02   0.41097E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.31780E+00   0.26033E-01   0.13373E+01   0.11339E-02   0.33788E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.32517E+00   0.23186E-01   0.13287E+01   0.11046E-02   0.27569E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.33271E+00   0.20556E-01   0.13198E+01   0.10755E-02   0.22318E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.34042E+00   0.18138E-01   0.13106E+01   0.10464E-02   0.17917E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.34832E+00   0.15925E-01   0.13012E+01   0.10174E-02   0.14260E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.35640E+00   0.13908E-01   0.12914E+01   0.98817E-03   0.11246E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.36466E+00   0.12081E-01   0.12813E+01   0.95864E-03   0.87847E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.37312E+00   0.10433E-01   0.12709E+01   0.92872E-03   0.67932E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.38177E+00   0.89559E-02   0.12601E+01   0.89831E-03   0.51979E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.39063E+00   0.76391E-02   0.12489E+01   0.86735E-03   0.39331E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.39969E+00   0.64724E-02   0.12372E+01   0.83582E-03   0.29414E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.40895E+00   0.54454E-02   0.12251E+01   0.80367E-03   0.21726E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.41844E+00   0.45474E-02   0.12125E+01   0.77091E-03   0.15839E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.42814E+00   0.37677E-02   0.11994E+01   0.73755E-03   0.11389E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.43807E+00   0.30960E-02   0.11858E+01   0.70364E-03   0.80699E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.44823E+00   0.25217E-02   0.11715E+01   0.66922E-03   0.56301E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.45863E+00   0.20349E-02   0.11567E+01   0.63438E-03   0.38639E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.46926E+00   0.16259E-02   0.11411E+01   0.59920E-03   0.26057E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.48015E+00   0.12855E-02   0.11249E+01   0.56379E-03   0.17248E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.49128E+00   0.10050E-02   0.11079E+01   0.52828E-03   0.11192E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.50268E+00   0.77641E-03   0.10901E+01   0.49280E-03   0.71101E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.51433E+00   0.59216E-03   0.10715E+01   0.45750E-03   0.44153E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.52626E+00   0.44548E-03   0.10520E+01   0.42255E-03   0.26758E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.53847E+00   0.33024E-03   0.10315E+01   0.38811E-03   0.15796E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.55096E+00   0.24095E-03   0.10100E+01   0.35434E-03   0.90653E-09   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.56373E+00   0.17282E-03   0.98750E+00   0.32142E-03   0.50459E-09   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.57681E+00   0.12167E-03   0.96387E+00   0.28953E-03   0.27171E-09   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.59018E+00   0.83954E-04   0.93908E+00   0.25883E-03   0.14113E-09   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.60387E+00   0.56671E-04   0.91307E+00   0.22947E-03   0.70484E-10   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.61788E+00   0.37347E-04   0.88577E+00   0.20162E-03   0.33718E-10   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.63221E+00   0.23972E-04   0.85713E+00   0.17541E-03   0.15385E-10   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.64687E+00   0.14946E-04   0.82709E+00   0.15095E-03   0.66622E-11   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.66187E+00   0.90231E-05   0.79560E+00   0.12835E-03   0.27224E-11   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.67722E+00   0.52552E-05   0.76259E+00   0.10768E-03   0.10428E-11   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.69292E+00   0.29400E-05   0.72801E+00   0.89007E-04   0.37140E-12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.70899E+00   0.15717E-05   0.69182E+00   0.72343E-04   0.12184E-12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.72544E+00   0.79786E-06   0.65397E+00   0.57688E-04   0.36400E-13   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.74226E+00   0.38171E-06   0.61443E+00   0.45008E-04   0.97640E-14   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.75948E+00   0.17049E-06   0.57318E+00   0.34241E-04   0.23113E-14   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.77709E+00   0.70248E-07   0.53020E+00   0.25292E-04   0.47232E-15   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.79511E+00   0.26298E-07   0.48552E+00   0.18038E-04   0.81009E-16   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.81355E+00   0.87673E-08   0.43916E+00   0.12332E-04   0.11236E-16   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.83242E+00   0.25333E-08   0.39120E+00   0.80036E-05   0.11984E-17   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.85172E+00   0.61082E-09   0.34177E+00   0.48634E-05   0.91594E-19   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.87148E+00   0.11628E-09   0.29104E+00   0.27121E-05   0.45243E-20   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.89169E+00   0.16041E-10   0.23931E+00   0.13454E-05   0.12305E-21   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.91237E+00   0.13896E-11   0.18700E+00   0.56365E-06   0.14089E-23   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.93353E+00   0.57829E-13   0.13481E+00   0.18088E-06   0.41081E-26   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.95518E+00   0.63421E-15   0.83861E-01   0.35726E-07   0.19852E-29   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
