     mchi           x            b             tau            c           u,d,s         top            Z             W         Z no prompt   W no prompt
 0.50000E+02   0.74965E-01   0.10375E+01   0.34655E+00   0.46443E+00   0.61216E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.76704E-01   0.10198E+01   0.34623E+00   0.45849E+00   0.58346E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.78482E-01   0.10019E+01   0.34590E+00   0.45248E+00   0.55554E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.80303E-01   0.98404E+00   0.34556E+00   0.44638E+00   0.52842E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.82165E-01   0.96605E+00   0.34521E+00   0.44020E+00   0.50210E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.84070E-01   0.94801E+00   0.34484E+00   0.43394E+00   0.47661E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.86020E-01   0.92992E+00   0.34446E+00   0.42760E+00   0.45194E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.88015E-01   0.91179E+00   0.34407E+00   0.42118E+00   0.42811E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.90056E-01   0.89363E+00   0.34366E+00   0.41467E+00   0.40510E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.92145E-01   0.87547E+00   0.34323E+00   0.40809E+00   0.38293E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.94282E-01   0.85730E+00   0.34279E+00   0.40142E+00   0.36160E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.96468E-01   0.83914E+00   0.34234E+00   0.39467E+00   0.34110E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.98706E-01   0.82100E+00   0.34186E+00   0.38785E+00   0.32142E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.10099E+00   0.80289E+00   0.34137E+00   0.38094E+00   0.30257E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.10334E+00   0.78483E+00   0.34086E+00   0.37396E+00   0.28452E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.10573E+00   0.76683E+00   0.34032E+00   0.36691E+00   0.26728E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.10819E+00   0.74889E+00   0.33977E+00   0.35978E+00   0.25082E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.11069E+00   0.73103E+00   0.33920E+00   0.35258E+00   0.23514E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.11326E+00   0.71326E+00   0.33860E+00   0.34531E+00   0.22021E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.11589E+00   0.69559E+00   0.33798E+00   0.33798E+00   0.20603E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.11858E+00   0.67803E+00   0.33734E+00   0.33059E+00   0.19257E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.12133E+00   0.66059E+00   0.33667E+00   0.32314E+00   0.17981E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.12414E+00   0.64328E+00   0.33598E+00   0.31564E+00   0.16773E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.12702E+00   0.62612E+00   0.33525E+00   0.30808E+00   0.15632E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.12996E+00   0.60910E+00   0.33450E+00   0.30048E+00   0.14554E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.13298E+00   0.59225E+00   0.33372E+00   0.29283E+00   0.13537E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.13606E+00   0.57556E+00   0.33291E+00   0.28515E+00   0.12580E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.13922E+00   0.55906E+00   0.33206E+00   0.27744E+00   0.11679E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.14245E+00   0.54273E+00   0.33119E+00   0.26970E+00   0.10833E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.14575E+00   0.52660E+00   0.33027E+00   0.26194E+00   0.10038E-02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.14913E+00   0.51067E+00   0.32932E+00   0.25417E+00   0.92928E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.15259E+00   0.49494E+00   0.32833E+00   0.24639E+00   0.85943E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.15613E+00   0.47942E+00   0.32730E+00   0.23861E+00   0.79404E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.15975E+00   0.46412E+00   0.32623E+00   0.23084E+00   0.73287E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.16345E+00   0.44904E+00   0.32511E+00   0.22308E+00   0.67568E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.16724E+00   0.43419E+00   0.32395E+00   0.21535E+00   0.62226E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.17112E+00   0.41957E+00   0.32275E+00   0.20764E+00   0.57240E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.17509E+00   0.40518E+00   0.32149E+00   0.19997E+00   0.52588E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.17915E+00   0.39103E+00   0.32018E+00   0.19235E+00   0.48252E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.18331E+00   0.37711E+00   0.31883E+00   0.18479E+00   0.44211E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.18756E+00   0.36344E+00   0.31741E+00   0.17728E+00   0.40449E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.19191E+00   0.35001E+00   0.31594E+00   0.16985E+00   0.36949E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.19636E+00   0.33683E+00   0.31441E+00   0.16250E+00   0.33694E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.20091E+00   0.32389E+00   0.31282E+00   0.15524E+00   0.30669E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.20557E+00   0.31120E+00   0.31116E+00   0.14808E+00   0.27861E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.21034E+00   0.29876E+00   0.30944E+00   0.14102E+00   0.25256E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.21522E+00   0.28656E+00   0.30765E+00   0.13409E+00   0.22843E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.22021E+00   0.27461E+00   0.30579E+00   0.12727E+00   0.20610E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.22532E+00   0.26291E+00   0.30385E+00   0.12059E+00   0.18547E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.23054E+00   0.25145E+00   0.30184E+00   0.11405E+00   0.16642E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.23589E+00   0.24024E+00   0.29975E+00   0.10766E+00   0.14889E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.24136E+00   0.22928E+00   0.29758E+00   0.10143E+00   0.13277E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.24696E+00   0.21856E+00   0.29532E+00   0.95367E-01   0.11798E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.25268E+00   0.20809E+00   0.29297E+00   0.89473E-01   0.10446E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.25854E+00   0.19786E+00   0.29054E+00   0.83757E-01   0.92123E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.26454E+00   0.18789E+00   0.28801E+00   0.78226E-01   0.80904E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.27068E+00   0.17815E+00   0.28539E+00   0.72886E-01   0.70737E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.27695E+00   0.16867E+00   0.28267E+00   0.67741E-01   0.61556E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.28338E+00   0.15943E+00   0.27984E+00   0.62796E-01   0.53299E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.28995E+00   0.15044E+00   0.27691E+00   0.58055E-01   0.45907E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.29667E+00   0.14170E+00   0.27388E+00   0.53520E-01   0.39319E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.30355E+00   0.13322E+00   0.27073E+00   0.49195E-01   0.33477E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.31059E+00   0.12499E+00   0.26747E+00   0.45081E-01   0.28326E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.31780E+00   0.11701E+00   0.26410E+00   0.41179E-01   0.23811E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.32517E+00   0.10929E+00   0.26060E+00   0.37489E-01   0.19876E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.33271E+00   0.10184E+00   0.25698E+00   0.34011E-01   0.16470E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.34042E+00   0.94647E-01   0.25324E+00   0.30742E-01   0.13543E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.34832E+00   0.87723E-01   0.24937E+00   0.27682E-01   0.11045E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.35640E+00   0.81070E-01   0.24538E+00   0.24826E-01   0.89312E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.36466E+00   0.74691E-01   0.24125E+00   0.22171E-01   0.71567E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.37312E+00   0.68588E-01   0.23698E+00   0.19713E-01   0.56802E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.38177E+00   0.62764E-01   0.23258E+00   0.17447E-01   0.44631E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.39063E+00   0.57222E-01   0.22805E+00   0.15366E-01   0.34696E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.39969E+00   0.51963E-01   0.22337E+00   0.13464E-01   0.26672E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.40895E+00   0.46990E-01   0.21856E+00   0.11733E-01   0.20262E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.41844E+00   0.42302E-01   0.21360E+00   0.10167E-01   0.15200E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.42814E+00   0.37900E-01   0.20850E+00   0.87573E-02   0.11252E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.43807E+00   0.33784E-01   0.20326E+00   0.74950E-02   0.82131E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.44823E+00   0.29951E-01   0.19788E+00   0.63715E-02   0.59061E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.45863E+00   0.26399E-01   0.19236E+00   0.53779E-02   0.41803E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.46926E+00   0.23124E-01   0.18670E+00   0.45049E-02   0.29092E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.48015E+00   0.20120E-01   0.18090E+00   0.37433E-02   0.19886E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.49128E+00   0.17382E-01   0.17497E+00   0.30838E-02   0.13335E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.50268E+00   0.14901E-01   0.16890E+00   0.25173E-02   0.87612E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.51433E+00   0.12670E-01   0.16271E+00   0.20348E-02   0.56312E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.52626E+00   0.10677E-01   0.15640E+00   0.16275E-02   0.35353E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.53847E+00   0.89114E-02   0.14997E+00   0.12872E-02   0.21640E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.55096E+00   0.73610E-02   0.14343E+00   0.10057E-02   0.12890E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.56373E+00   0.60121E-02   0.13679E+00   0.77546E-03   0.74555E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.57681E+00   0.48506E-02   0.13006E+00   0.58951E-03   0.41766E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.59018E+00   0.38615E-02   0.12324E+00   0.44128E-03   0.22600E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.60387E+00   0.30295E-02   0.11636E+00   0.32481E-03   0.11774E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.61788E+00   0.23390E-02   0.10942E+00   0.23472E-03   0.58855E-09   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.63221E+00   0.17743E-02   0.10244E+00   0.16622E-03   0.28109E-09   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.64687E+00   0.13199E-02   0.95432E-01   0.11511E-03   0.12766E-09   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.66187E+00   0.96073E-03   0.88424E-01   0.77772E-04   0.54835E-10   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.67722E+00   0.68255E-03   0.81432E-01   0.51117E-04   0.22131E-10   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.69292E+00   0.47188E-03   0.74481E-01   0.32574E-04   0.83291E-11   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.70899E+00   0.31631E-03   0.67596E-01   0.20046E-04   0.28965E-11   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.72544E+00   0.20470E-03   0.60807E-01   0.11856E-04   0.92058E-12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.74226E+00   0.12722E-03   0.54145E-01   0.67000E-05   0.26383E-12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.75948E+00   0.75428E-04   0.47644E-01   0.35912E-05   0.67050E-13   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.77709E+00   0.42314E-04   0.41342E-01   0.18090E-05   0.14797E-13   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.79511E+00   0.22223E-04   0.35282E-01   0.84642E-06   0.27597E-14   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.81355E+00   0.10774E-04   0.29508E-01   0.36216E-06   0.41976E-15   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.83242E+00   0.47310E-05   0.24069E-01   0.13876E-06   0.49616E-16   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.85172E+00   0.18324E-05   0.19019E-01   0.46228E-07   0.42592E-17   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.87148E+00   0.60206E-06   0.14416E-01   0.12826E-07   0.24047E-18   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.89169E+00   0.15798E-06   0.10323E-01   0.27719E-08   0.76573E-20   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.91237E+00   0.29919E-07   0.68059E-02   0.41729E-09   0.10631E-21   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.93353E+00   0.33834E-08   0.39379E-02   0.35482E-10   0.39709E-24   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.95518E+00   0.14927E-09   0.17951E-02   0.10646E-11   0.13605E-27   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.97733E+00   0.66068E-12   0.45703E-03   0.25127E-14   0.10001E-29   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.50000E+02   0.10000E+01   0.10000E-29   0.15195E-10   0.10000E-29   0.10000E-29   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 
 0.70000E+02   0.72857E-02   0.20026E+01   0.34978E+00   0.84106E+00   0.77480E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.74672E-02   0.20007E+01   0.35024E+00   0.83933E+00   0.76587E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.76533E-02   0.19986E+01   0.35069E+00   0.83763E+00   0.75692E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.78440E-02   0.19964E+01   0.35113E+00   0.83595E+00   0.74795E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.80394E-02   0.19941E+01   0.35155E+00   0.83429E+00   0.73896E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.82397E-02   0.19917E+01   0.35197E+00   0.83264E+00   0.72996E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.84450E-02   0.19891E+01   0.35237E+00   0.83100E+00   0.72095E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.86554E-02   0.19864E+01   0.35277E+00   0.82935E+00   0.71193E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.88710E-02   0.19835E+01   0.35315E+00   0.82769E+00   0.70291E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.90920E-02   0.19806E+01   0.35351E+00   0.82603E+00   0.69388E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.93186E-02   0.19776E+01   0.35387E+00   0.82434E+00   0.68484E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.95507E-02   0.19744E+01   0.35422E+00   0.82264E+00   0.67581E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.97887E-02   0.19711E+01   0.35455E+00   0.82091E+00   0.66677E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.10033E-01   0.19677E+01   0.35487E+00   0.81915E+00   0.65774E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.10283E-01   0.19642E+01   0.35518E+00   0.81735E+00   0.64872E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.10539E-01   0.19606E+01   0.35548E+00   0.81552E+00   0.63970E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.10801E-01   0.19569E+01   0.35577E+00   0.81366E+00   0.63069E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.11070E-01   0.19531E+01   0.35605E+00   0.81174E+00   0.62169E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.11346E-01   0.19491E+01   0.35631E+00   0.80978E+00   0.61270E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.11629E-01   0.19451E+01   0.35656E+00   0.80778E+00   0.60373E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.11919E-01   0.19409E+01   0.35681E+00   0.80572E+00   0.59477E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.12216E-01   0.19366E+01   0.35704E+00   0.80361E+00   0.58584E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.12520E-01   0.19322E+01   0.35725E+00   0.80144E+00   0.57692E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.12832E-01   0.19277E+01   0.35746E+00   0.79922E+00   0.56802E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.13151E-01   0.19230E+01   0.35766E+00   0.79694E+00   0.55915E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.13479E-01   0.19182E+01   0.35784E+00   0.79459E+00   0.55030E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.13815E-01   0.19133E+01   0.35802E+00   0.79219E+00   0.54148E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.14159E-01   0.19082E+01   0.35818E+00   0.78972E+00   0.53268E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.14512E-01   0.19030E+01   0.35834E+00   0.78719E+00   0.52392E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.14874E-01   0.18976E+01   0.35848E+00   0.78460E+00   0.51519E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.15244E-01   0.18921E+01   0.35861E+00   0.78194E+00   0.50649E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.15624E-01   0.18865E+01   0.35873E+00   0.77921E+00   0.49783E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.16013E-01   0.18806E+01   0.35884E+00   0.77642E+00   0.48920E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.16412E-01   0.18747E+01   0.35894E+00   0.77356E+00   0.48061E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.16821E-01   0.18685E+01   0.35903E+00   0.77063E+00   0.47207E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.17240E-01   0.18622E+01   0.35911E+00   0.76763E+00   0.46356E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.17670E-01   0.18557E+01   0.35918E+00   0.76457E+00   0.45510E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.18110E-01   0.18490E+01   0.35924E+00   0.76144E+00   0.44668E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.18561E-01   0.18421E+01   0.35928E+00   0.75824E+00   0.43831E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.19023E-01   0.18350E+01   0.35932E+00   0.75498E+00   0.42998E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.19497E-01   0.18277E+01   0.35935E+00   0.75164E+00   0.42171E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.19983E-01   0.18202E+01   0.35937E+00   0.74825E+00   0.41349E-01   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
