#     mchi           x            b             tau            c           u,d,s         top            Z             W         Z no prompt   W no prompt
#
 0.10000E+02   0.15801E+00   0.59543E+00   0.33305E+00   0.27331E+00   0.19194E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.16038E+00   0.58497E+00   0.33231E+00   0.26938E+00   0.18401E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.16279E+00   0.57457E+00   0.33155E+00   0.26541E+00   0.17626E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.16523E+00   0.56425E+00   0.33077E+00   0.26142E+00   0.16868E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.16770E+00   0.55399E+00   0.32996E+00   0.25739E+00   0.16129E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.17022E+00   0.54382E+00   0.32914E+00   0.25333E+00   0.15407E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.17277E+00   0.53372E+00   0.32829E+00   0.24924E+00   0.14704E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.17536E+00   0.52371E+00   0.32742E+00   0.24513E+00   0.14020E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.17799E+00   0.51378E+00   0.32652E+00   0.24098E+00   0.13354E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.18066E+00   0.50394E+00   0.32561E+00   0.23682E+00   0.12707E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.18336E+00   0.49419E+00   0.32466E+00   0.23263E+00   0.12080E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.18611E+00   0.48453E+00   0.32370E+00   0.22843E+00   0.11471E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.18890E+00   0.47497E+00   0.32270E+00   0.22420E+00   0.10882E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.10000E+02   0.19173E+00   0.46550E+00   0.32168E+00   0.21996E+00   0.10311E-03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
