     mchi           x            b             tau            c           u,d,s         top            Z             W         Z no prompt   W no prompt
 0.70000E+02   0.25205E+00   0.73441E-01   0.14122E+01   0.15864E-02   0.28429E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.25833E+00   0.68004E-01   0.14051E+01   0.15331E-02   0.25032E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.26477E+00   0.62783E-01   0.13979E+01   0.14810E-02   0.21964E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.27136E+00   0.57781E-01   0.13906E+01   0.14296E-02   0.19203E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.27813E+00   0.53005E-01   0.13830E+01   0.13787E-02   0.16725E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.28506E+00   0.48459E-01   0.13752E+01   0.13280E-02   0.14509E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.29216E+00   0.44145E-01   0.13673E+01   0.12774E-02   0.12533E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.29944E+00   0.40066E-01   0.13591E+01   0.12265E-02   0.10779E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.30690E+00   0.36222E-01   0.13506E+01   0.11755E-02   0.92274E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.31454E+00   0.32614E-01   0.13419E+01   0.11240E-02   0.78605E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.32238E+00   0.29240E-01   0.13329E+01   0.10722E-02   0.66615E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.33041E+00   0.26097E-01   0.13236E+01   0.10200E-02   0.56146E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.33864E+00   0.23183E-01   0.13140E+01   0.96754E-03   0.47050E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.34708E+00   0.20492E-01   0.13041E+01   0.91484E-03   0.39187E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.35573E+00   0.18020E-01   0.12937E+01   0.86205E-03   0.32427E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.36459E+00   0.15760E-01   0.12830E+01   0.80933E-03   0.26650E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.37367E+00   0.13704E-01   0.12719E+01   0.75686E-03   0.21742E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.38298E+00   0.11843E-01   0.12603E+01   0.70484E-03   0.17602E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.39253E+00   0.10170E-01   0.12482E+01   0.65348E-03   0.14133E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.40231E+00   0.86746E-02   0.12356E+01   0.60301E-03   0.11248E-05   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.41233E+00   0.73458E-02   0.12225E+01   0.55366E-03   0.88694E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.42260E+00   0.61735E-02   0.12088E+01   0.50567E-03   0.69240E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.43313E+00   0.51466E-02   0.11944E+01   0.45924E-03   0.53481E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.44392E+00   0.42538E-02   0.11793E+01   0.41460E-03   0.40840E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.45498E+00   0.34840E-02   0.11636E+01   0.37194E-03   0.30808E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.46632E+00   0.28258E-02   0.11470E+01   0.33143E-03   0.22938E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.47794E+00   0.22683E-02   0.11297E+01   0.29324E-03   0.16840E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.48984E+00   0.18007E-02   0.11115E+01   0.25748E-03   0.12177E-06   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.50205E+00   0.14125E-02   0.10923E+01   0.22424E-03   0.86632E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.51456E+00   0.10939E-02   0.10722E+01   0.19361E-03   0.60555E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.52737E+00   0.83549E-03   0.10510E+01   0.16561E-03   0.41527E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.54051E+00   0.62871E-03   0.10287E+01   0.14024E-03   0.27895E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.55398E+00   0.46552E-03   0.10053E+01   0.11748E-03   0.18320E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.56778E+00   0.33869E-03   0.98065E+00   0.97261E-04   0.11740E-07   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.58193E+00   0.24174E-03   0.95469E+00   0.79501E-04   0.73239E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.59643E+00   0.16897E-03   0.92737E+00   0.64084E-04   0.44360E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.61129E+00   0.11542E-03   0.89862E+00   0.50873E-04   0.26008E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.62652E+00   0.76861E-04   0.86837E+00   0.39710E-04   0.14709E-08   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.64213E+00   0.49765E-04   0.83654E+00   0.30423E-04   0.79921E-09   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.65812E+00   0.31227E-04   0.80308E+00   0.22828E-04   0.41523E-09   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.67452E+00   0.18917E-04   0.76792E+00   0.16733E-04   0.20513E-09   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.69133E+00   0.11013E-04   0.73099E+00   0.11947E-04   0.95721E-10   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.70855E+00   0.61289E-05   0.69223E+00   0.82767E-05   0.41853E-10   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.72620E+00   0.32383E-05   0.65161E+00   0.55396E-05   0.16979E-10   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.74430E+00   0.16112E-05   0.60907E+00   0.35620E-05   0.63135E-11   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.76284E+00   0.74712E-06   0.56460E+00   0.21849E-05   0.21191E-11   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.78185E+00   0.31858E-06   0.51819E+00   0.12670E-05   0.62944E-12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.80133E+00   0.12276E-06   0.46986E+00   0.68635E-06   0.16121E-12   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.82129E+00   0.41749E-07   0.41966E+00   0.34177E-06   0.34371E-13   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.84175E+00   0.12124E-07   0.36769E+00   0.15294E-06   0.58062E-14   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.86272E+00   0.28650E-08   0.31413E+00   0.59494E-07   0.72295E-15   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.88422E+00   0.51144E-09   0.25924E+00   0.19112E-07   0.59317E-16   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.90625E+00   0.60922E-10   0.20346E+00   0.46513E-08   0.26581E-17   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.92883E+00   0.38412E-11   0.14745E+00   0.72979E-09   0.45760E-19   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.95197E+00   0.76395E-13   0.92385E-01   0.51376E-10   0.13736E-21   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.97569E+00   0.92510E-16   0.40548E-01   0.51058E-12   0.57842E-26   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 0.70000E+02   0.10000E+01   0.10000E-29   0.11014E-05   0.10000E-29   0.10000E-29   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 
 0.90000E+02   0.56667E-02   0.74089E+00   0.17884E+01   0.34177E-01   0.11975E-01   0.00000E+00   0.00000E+00   0.49397E+00   0.00000E+00   0.49397E+00
 0.90000E+02   0.58152E-02   0.73900E+00   0.17899E+01   0.34716E-01   0.11949E-01   0.00000E+00   0.00000E+00   0.49377E+00   0.00000E+00   0.49377E+00
 0.90000E+02   0.59675E-02   0.73723E+00   0.17910E+01   0.35185E-01   0.11919E-01   0.00000E+00   0.00000E+00   0.49356E+00   0.00000E+00   0.49356E+00
 0.90000E+02   0.61239E-02   0.73558E+00   0.17919E+01   0.35590E-01   0.11885E-01   0.00000E+00   0.00000E+00   0.49333E+00   0.00000E+00   0.49333E+00
 0.90000E+02   0.62844E-02   0.73403E+00   0.17926E+01   0.35934E-01   0.11848E-01   0.00000E+00   0.00000E+00   0.49309E+00   0.00000E+00   0.49309E+00
 0.90000E+02   0.64490E-02   0.73258E+00   0.17931E+01   0.36220E-01   0.11806E-01   0.00000E+00   0.00000E+00   0.49283E+00   0.00000E+00   0.49283E+00
 0.90000E+02   0.66180E-02   0.73121E+00   0.17933E+01   0.36453E-01   0.11761E-01   0.00000E+00   0.00000E+00   0.49255E+00   0.00000E+00   0.49255E+00
 0.90000E+02   0.67914E-02   0.72991E+00   0.17933E+01   0.36636E-01   0.11712E-01   0.00000E+00   0.00000E+00   0.49226E+00   0.00000E+00   0.49226E+00
 0.90000E+02   0.69694E-02   0.72868E+00   0.17932E+01   0.36772E-01   0.11660E-01   0.00000E+00   0.00000E+00   0.49195E+00   0.00000E+00   0.49195E+00
 0.90000E+02   0.71520E-02   0.72750E+00   0.17929E+01   0.36865E-01   0.11604E-01   0.00000E+00   0.00000E+00   0.49163E+00   0.00000E+00   0.49163E+00
 0.90000E+02   0.73394E-02   0.72636E+00   0.17924E+01   0.36918E-01   0.11545E-01   0.00000E+00   0.00000E+00   0.49129E+00   0.00000E+00   0.49129E+00
 0.90000E+02   0.75317E-02   0.72527E+00   0.17918E+01   0.36933E-01   0.11482E-01   0.00000E+00   0.00000E+00   0.49093E+00   0.00000E+00   0.49093E+00
 0.90000E+02   0.77291E-02   0.72420E+00   0.17911E+01   0.36914E-01   0.11417E-01   0.00000E+00   0.00000E+00   0.49056E+00   0.00000E+00   0.49056E+00
 0.90000E+02   0.79316E-02   0.72315E+00   0.17902E+01   0.36864E-01   0.11348E-01   0.00000E+00   0.00000E+00   0.49017E+00   0.00000E+00   0.49017E+00
 0.90000E+02   0.81394E-02   0.72212E+00   0.17892E+01   0.36785E-01   0.11276E-01   0.00000E+00   0.00000E+00   0.48977E+00   0.00000E+00   0.48977E+00
 0.90000E+02   0.83527E-02   0.72109E+00   0.17880E+01   0.36680E-01   0.11201E-01   0.00000E+00   0.00000E+00   0.48935E+00   0.00000E+00   0.48935E+00
 0.90000E+02   0.85716E-02   0.72006E+00   0.17868E+01   0.36551E-01   0.11123E-01   0.00000E+00   0.00000E+00   0.48891E+00   0.00000E+00   0.48891E+00
 0.90000E+02   0.87962E-02   0.71903E+00   0.17855E+01   0.36400E-01   0.11043E-01   0.00000E+00   0.00000E+00   0.48846E+00   0.00000E+00   0.48846E+00
 0.90000E+02   0.90267E-02   0.71799E+00   0.17841E+01   0.36230E-01   0.10959E-01   0.00000E+00   0.00000E+00   0.48799E+00   0.00000E+00   0.48799E+00
 0.90000E+02   0.92632E-02   0.71692E+00   0.17827E+01   0.36043E-01   0.10873E-01   0.00000E+00   0.00000E+00   0.48751E+00   0.00000E+00   0.48751E+00
 0.90000E+02   0.95059E-02   0.71584E+00   0.17811E+01   0.35840E-01   0.10784E-01   0.00000E+00   0.00000E+00   0.48701E+00   0.00000E+00   0.48701E+00
 0.90000E+02   0.97550E-02   0.71472E+00   0.17795E+01   0.35625E-01   0.10693E-01   0.00000E+00   0.00000E+00   0.48649E+00   0.00000E+00   0.48649E+00
 0.90000E+02   0.10011E-01   0.71358E+00   0.17779E+01   0.35397E-01   0.10599E-01   0.00000E+00   0.00000E+00   0.48596E+00   0.00000E+00   0.48596E+00
 0.90000E+02   0.10273E-01   0.71239E+00   0.17762E+01   0.35160E-01   0.10503E-01   0.00000E+00   0.00000E+00   0.48542E+00   0.00000E+00   0.48542E+00
 0.90000E+02   0.10542E-01   0.71117E+00   0.17744E+01   0.34914E-01   0.10404E-01   0.00000E+00   0.00000E+00   0.48487E+00   0.00000E+00   0.48487E+00
 0.90000E+02   0.10818E-01   0.70990E+00   0.17726E+01   0.34661E-01   0.10303E-01   0.00000E+00   0.00000E+00   0.48430E+00   0.00000E+00   0.48430E+00
 0.90000E+02   0.11102E-01   0.70858E+00   0.17708E+01   0.34402E-01   0.10200E-01   0.00000E+00   0.00000E+00   0.48373E+00   0.00000E+00   0.48373E+00
 0.90000E+02   0.11393E-01   0.70720E+00   0.17690E+01   0.34139E-01   0.10095E-01   0.00000E+00   0.00000E+00   0.48315E+00   0.00000E+00   0.48315E+00
 0.90000E+02   0.11691E-01   0.70577E+00   0.17671E+01   0.33873E-01   0.99875E-02   0.00000E+00   0.00000E+00   0.48257E+00   0.00000E+00   0.48257E+00
 0.90000E+02   0.11998E-01   0.70428E+00   0.17652E+01   0.33605E-01   0.98782E-02   0.00000E+00   0.00000E+00   0.48197E+00   0.00000E+00   0.48197E+00
 0.90000E+02   0.12312E-01   0.70273E+00   0.17633E+01   0.33335E-01   0.97669E-02   0.00000E+00   0.00000E+00   0.48137E+00   0.00000E+00   0.48137E+00
 0.90000E+02   0.12635E-01   0.70112E+00   0.17614E+01   0.33065E-01   0.96538E-02   0.00000E+00   0.00000E+00   0.48076E+00   0.00000E+00   0.48076E+00
 0.90000E+02   0.12966E-01   0.69944E+00   0.17595E+01   0.32796E-01   0.95389E-02   0.00000E+00   0.00000E+00   0.48015E+00   0.00000E+00   0.48015E+00
 0.90000E+02   0.13305E-01   0.69769E+00   0.17576E+01   0.32527E-01   0.94223E-02   0.00000E+00   0.00000E+00   0.47953E+00   0.00000E+00   0.47953E+00
 0.90000E+02   0.13654E-01   0.69588E+00   0.17557E+01   0.32261E-01   0.93041E-02   0.00000E+00   0.00000E+00   0.47890E+00   0.00000E+00   0.47890E+00
 0.90000E+02   0.14012E-01   0.69399E+00   0.17538E+01   0.31997E-01   0.91843E-02   0.00000E+00   0.00000E+00   0.47827E+00   0.00000E+00   0.47827E+00
 0.90000E+02   0.14379E-01   0.69203E+00   0.17519E+01   0.31735E-01   0.90630E-02   0.00000E+00   0.00000E+00   0.47763E+00   0.00000E+00   0.47763E+00
 0.90000E+02   0.14756E-01   0.68999E+00   0.17501E+01   0.31477E-01   0.89402E-02   0.00000E+00   0.00000E+00   0.47698E+00   0.00000E+00   0.47698E+00
 0.90000E+02   0.15142E-01   0.68788E+00   0.17482E+01   0.31223E-01   0.88161E-02   0.00000E+00   0.00000E+00   0.47633E+00   0.00000E+00   0.47633E+00
 0.90000E+02   0.15539E-01   0.68569E+00   0.17463E+01   0.30972E-01   0.86907E-02   0.00000E+00   0.00000E+00   0.47567E+00   0.00000E+00   0.47567E+00
 0.90000E+02   0.15946E-01   0.68343E+00   0.17445E+01   0.30725E-01   0.85640E-02   0.00000E+00   0.00000E+00   0.47501E+00   0.00000E+00   0.47501E+00
 0.90000E+02   0.16364E-01   0.68108E+00   0.17427E+01   0.30482E-01   0.84362E-02   0.00000E+00   0.00000E+00   0.47433E+00   0.00000E+00   0.47433E+00
 0.90000E+02   0.16793E-01   0.67866E+00   0.17408E+01   0.30243E-01   0.83073E-02   0.00000E+00   0.00000E+00   0.47365E+00   0.00000E+00   0.47365E+00
 0.90000E+02   0.17233E-01   0.67617E+00   0.17391E+01   0.30009E-01   0.81775E-02   0.00000E+00   0.00000E+00   0.47296E+00   0.00000E+00   0.47296E+00
 0.90000E+02   0.17685E-01   0.67359E+00   0.17373E+01   0.29778E-01   0.80466E-02   0.00000E+00   0.00000E+00   0.47225E+00   0.00000E+00   0.47225E+00
 0.90000E+02   0.18148E-01   0.67093E+00   0.17355E+01   0.29552E-01   0.79150E-02   0.00000E+00   0.00000E+00   0.47154E+00   0.00000E+00   0.47154E+00
 0.90000E+02   0.18624E-01   0.66820E+00   0.17338E+01   0.29329E-01   0.77825E-02   0.00000E+00   0.00000E+00   0.47082E+00   0.00000E+00   0.47082E+00
 0.90000E+02   0.19112E-01   0.66539E+00   0.17321E+01   0.29109E-01   0.76493E-02   0.00000E+00   0.00000E+00   0.47008E+00   0.00000E+00   0.47008E+00
 0.90000E+02   0.19612E-01   0.66250E+00   0.17304E+01   0.28893E-01   0.75154E-02   0.00000E+00   0.00000E+00   0.46934E+00   0.00000E+00   0.46934E+00
 0.90000E+02   0.20126E-01   0.65953E+00   0.17287E+01   0.28680E-01   0.73810E-02   0.00000E+00   0.00000E+00   0.46858E+00   0.00000E+00   0.46858E+00
 0.90000E+02   0.20654E-01   0.65649E+00   0.17271E+01   0.28470E-01   0.72461E-02   0.00000E+00   0.00000E+00   0.46780E+00   0.00000E+00   0.46780E+00
 0.90000E+02   0.21195E-01   0.65337E+00   0.17255E+01   0.28261E-01   0.71107E-02   0.00000E+00   0.00000E+00   0.46702E+00   0.00000E+00   0.46702E+00
 0.90000E+02   0.21750E-01   0.65017E+00   0.17239E+01   0.28055E-01   0.69750E-02   0.00000E+00   0.00000E+00   0.46621E+00   0.00000E+00   0.46621E+00
 0.90000E+02   0.22320E-01   0.64690E+00   0.17223E+01   0.27850E-01   0.68390E-02   0.00000E+00   0.00000E+00   0.46540E+00   0.00000E+00   0.46540E+00
 0.90000E+02   0.22905E-01   0.64355E+00   0.17207E+01   0.27646E-01   0.67027E-02   0.00000E+00   0.00000E+00   0.46456E+00   0.00000E+00   0.46456E+00
 0.90000E+02   0.23505E-01   0.64013E+00   0.17191E+01   0.27442E-01   0.65664E-02   0.00000E+00   0.00000E+00   0.46371E+00   0.00000E+00   0.46371E+00
 0.90000E+02   0.24121E-01   0.63663E+00   0.17176E+01   0.27239E-01   0.64300E-02   0.00000E+00   0.00000E+00   0.46284E+00   0.00000E+00   0.46284E+00
 0.90000E+02   0.24753E-01   0.63307E+00   0.17161E+01   0.27034E-01   0.62935E-02   0.00000E+00   0.00000E+00   0.46195E+00   0.00000E+00   0.46195E+00
 0.90000E+02   0.25402E-01   0.62943E+00   0.17146E+01   0.26829E-01   0.61572E-02   0.00000E+00   0.00000E+00   0.46104E+00   0.00000E+00   0.46104E+00
 0.90000E+02   0.26067E-01   0.62572E+00   0.17131E+01   0.26622E-01   0.60210E-02   0.00000E+00   0.00000E+00   0.46011E+00   0.00000E+00   0.46011E+00
 0.90000E+02   0.26750E-01   0.62193E+00   0.17116E+01   0.26413E-01   0.58851E-02   0.00000E+00   0.00000E+00   0.45916E+00   0.00000E+00   0.45916E+00
 0.90000E+02   0.27451E-01   0.61808E+00   0.17101E+01   0.26201E-01   0.57495E-02   0.00000E+00   0.00000E+00   0.45819E+00   0.00000E+00   0.45819E+00
 0.90000E+02   0.28171E-01   0.61416E+00   0.17086E+01   0.25986E-01   0.56142E-02   0.00000E+00   0.00000E+00   0.45720E+00   0.00000E+00   0.45720E+00
 0.90000E+02   0.28909E-01   0.61018E+00   0.17071E+01   0.25767E-01   0.54794E-02   0.00000E+00   0.00000E+00   0.45618E+00   0.00000E+00   0.45618E+00
 0.90000E+02   0.29666E-01   0.60612E+00   0.17057E+01   0.25543E-01   0.53452E-02   0.00000E+00   0.00000E+00   0.45514E+00   0.00000E+00   0.45514E+00
 0.90000E+02   0.30444E-01   0.60200E+00   0.17042E+01   0.25315E-01   0.52115E-02   0.00000E+00   0.00000E+00   0.45408E+00   0.00000E+00   0.45408E+00
 0.90000E+02   0.31241E-01   0.59781E+00   0.17027E+01   0.25081E-01   0.50785E-02   0.00000E+00   0.00000E+00   0.45299E+00   0.00000E+00   0.45299E+00
 0.90000E+02   0.32060E-01   0.59355E+00   0.17013E+01   0.24842E-01   0.49463E-02   0.00000E+00   0.00000E+00   0.45188E+00   0.00000E+00   0.45188E+00
 0.90000E+02   0.32900E-01   0.58923E+00   0.16998E+01   0.24596E-01   0.48149E-02   0.00000E+00   0.00000E+00   0.45074E+00   0.00000E+00   0.45074E+00
 0.90000E+02   0.33762E-01   0.58485E+00   0.16983E+01   0.24344E-01   0.46844E-02   0.00000E+00   0.00000E+00   0.44957E+00   0.00000E+00   0.44957E+00
 0.90000E+02   0.34647E-01   0.58040E+00   0.16968E+01   0.24084E-01   0.45548E-02   0.00000E+00   0.00000E+00   0.44837E+00   0.00000E+00   0.44837E+00
 0.90000E+02   0.35555E-01   0.57589E+00   0.16953E+01   0.23817E-01   0.44263E-02   0.00000E+00   0.00000E+00   0.44715E+00   0.00000E+00   0.44715E+00
 0.90000E+02   0.36486E-01   0.57132E+00   0.16938E+01   0.23541E-01   0.42989E-02   0.00000E+00   0.00000E+00   0.44589E+00   0.00000E+00   0.44589E+00
 0.90000E+02   0.37442E-01   0.56668E+00   0.16922E+01   0.23258E-01   0.41727E-02   0.00000E+00   0.00000E+00   0.44461E+00   0.00000E+00   0.44461E+00
 0.90000E+02   0.38423E-01   0.56198E+00   0.16907E+01   0.22966E-01   0.40477E-02   0.00000E+00   0.00000E+00   0.44330E+00   0.00000E+00   0.44330E+00
 0.90000E+02   0.39430E-01   0.55721E+00   0.16891E+01   0.22666E-01   0.39241E-02   0.00000E+00   0.00000E+00   0.44195E+00   0.00000E+00   0.44195E+00
 0.90000E+02   0.40463E-01   0.55238E+00   0.16875E+01   0.22357E-01   0.38018E-02   0.00000E+00   0.00000E+00   0.44058E+00   0.00000E+00   0.44058E+00
 0.90000E+02   0.41524E-01   0.54749E+00   0.16859E+01   0.22038E-01   0.36809E-02   0.00000E+00   0.00000E+00   0.43917E+00   0.00000E+00   0.43917E+00
 0.90000E+02   0.42612E-01   0.54254E+00   0.16842E+01   0.21711E-01   0.35616E-02   0.00000E+00   0.00000E+00   0.43772E+00   0.00000E+00   0.43772E+00
 0.90000E+02   0.43728E-01   0.53752E+00   0.16825E+01   0.21374E-01   0.34438E-02   0.00000E+00   0.00000E+00   0.43625E+00   0.00000E+00   0.43625E+00
 0.90000E+02   0.44874E-01   0.53244E+00   0.16808E+01   0.21029E-01   0.33277E-02   0.00000E+00   0.00000E+00   0.43474E+00   0.00000E+00   0.43474E+00
 0.90000E+02   0.46050E-01   0.52730E+00   0.16790E+01   0.20674E-01   0.32133E-02   0.00000E+00   0.00000E+00   0.43319E+00   0.00000E+00   0.43319E+00
 0.90000E+02   0.47257E-01   0.52209E+00   0.16772E+01   0.20310E-01   0.31006E-02   0.00000E+00   0.00000E+00   0.43161E+00   0.00000E+00   0.43161E+00
 0.90000E+02   0.48495E-01   0.51681E+00   0.16754E+01   0.19938E-01   0.29897E-02   0.00000E+00   0.00000E+00   0.42999E+00   0.00000E+00   0.42999E+00
 0.90000E+02   0.49766E-01   0.51147E+00   0.16735E+01   0.19557E-01   0.28807E-02   0.00000E+00   0.00000E+00   0.42833E+00   0.00000E+00   0.42833E+00
 0.90000E+02   0.51070E-01   0.50606E+00   0.16716E+01   0.19168E-01   0.27736E-02   0.00000E+00   0.00000E+00   0.42663E+00   0.00000E+00   0.42663E+00
 0.90000E+02   0.52408E-01   0.50058E+00   0.16696E+01   0.18771E-01   0.26685E-02   0.00000E+00   0.00000E+00   0.42490E+00   0.00000E+00   0.42490E+00
 0.90000E+02   0.53781E-01   0.49504E+00   0.16676E+01   0.18366E-01   0.25654E-02   0.00000E+00   0.00000E+00   0.42312E+00   0.00000E+00   0.42312E+00
 0.90000E+02   0.55190E-01   0.48943E+00   0.16655E+01   0.17954E-01   0.24643E-02   0.00000E+00   0.00000E+00   0.42131E+00   0.00000E+00   0.42131E+00
 0.90000E+02   0.56636E-01   0.48374E+00   0.16634E+01   0.17536E-01   0.23653E-02   0.00000E+00   0.00000E+00   0.41945E+00   0.00000E+00   0.41945E+00
 0.90000E+02   0.58120E-01   0.47799E+00   0.16612E+01   0.17111E-01   0.22685E-02   0.00000E+00   0.00000E+00   0.41755E+00   0.00000E+00   0.41755E+00
 0.90000E+02   0.59643E-01   0.47216E+00   0.16590E+01   0.16681E-01   0.21739E-02   0.00000E+00   0.00000E+00   0.41561E+00   0.00000E+00   0.41561E+00
 0.90000E+02   0.61206E-01   0.46626E+00   0.16567E+01   0.16246E-01   0.20814E-02   0.00000E+00   0.00000E+00   0.41362E+00   0.00000E+00   0.41362E+00
 0.90000E+02   0.62810E-01   0.46029E+00   0.16543E+01   0.15806E-01   0.19912E-02   0.00000E+00   0.00000E+00   0.41159E+00   0.00000E+00   0.41159E+00
 0.90000E+02   0.64456E-01   0.45424E+00   0.16519E+01   0.15363E-01   0.19033E-02   0.00000E+00   0.00000E+00   0.40951E+00   0.00000E+00   0.40951E+00
 0.90000E+02   0.66145E-01   0.44811E+00   0.16494E+01   0.14918E-01   0.18176E-02   0.00000E+00   0.00000E+00   0.40739E+00   0.00000E+00   0.40739E+00
 0.90000E+02   0.67878E-01   0.44191E+00   0.16469E+01   0.14470E-01   0.17343E-02   0.00000E+00   0.00000E+00   0.40522E+00   0.00000E+00   0.40522E+00
 0.90000E+02   0.69657E-01   0.43562E+00   0.16442E+01   0.14021E-01   0.16533E-02   0.00000E+00   0.00000E+00   0.40299E+00   0.00000E+00   0.40299E+00
 0.90000E+02   0.71482E-01   0.42926E+00   0.16416E+01   0.13571E-01   0.15746E-02   0.00000E+00   0.00000E+00   0.40072E+00   0.00000E+00   0.40072E+00
