0.260790885893  -0.00272911201032
0.295549402588  0.0221663924585
0.339254826475  0.0566665925564
0.374141347749  0.0931233047268
0.429249032101  0.137239316999
0.482936357017  0.173679354351
0.553898413716  0.223564853929
0.643668139102  0.27728556183
0.763852441847  0.311757970563
0.901940912236  0.31546533861
1.1781222543  0.297934545778
1.55152910567  0.251550758148
1.77441456477  0.230284805905
2.12696448505  0.201287296011
2.6727866514  0.160711903597
3.22390232596  0.139401485171
3.94237494513  0.110387300458
5.08251334096  0.0890212993019
7.43710301936  0.0637033660901
9.65095374928  0.044254969096
13.0260183523  0.0363121970741
20.0885276883  0.0244119347236
26.2317329316  0.0126506291965
36.8401434531  0.00852083240695
51.0546189737  0.00440215216328
66.1845795768  0.00418537951888
92.9408582981  0.0019787451643
130.513832624  -0.000227889190271
189.458219267  -0.000539152474543
