0.0986878897067  5.55827293343e-06
0.107926304507  0.0691615901107
0.114190026508  0.134499088443
0.120089638099  0.188303170439
0.127111331458  0.245948019032
0.135400386195  0.309356796656
0.14328796095  0.370847970119
0.154772122589  0.422706656588
0.164864964676  0.486115434212
0.176933488551  0.534133354084
0.193595748531  0.593673573747
0.207767436966  0.641691493619
0.218747940376  0.67434078883
0.234977259749  0.705050246787
0.258981480445  0.753045933568
0.281865708254  0.787590599849
0.311009922609  0.814431499844
0.350374816036  0.825870425541
0.408161429499  0.833435235004
0.485962031519  0.806366445818
0.552538994444  0.769720752368
0.611921507619  0.727327804705
0.659545807769  0.694572902308
0.730279007674  0.656026279514
0.819936217778  0.605929565565
0.908800557203  0.548151318422
1.04116527793  0.494191604785
1.19317505839  0.434462403842
1.39552437715  0.367023878341
1.67536548725  0.309178931922
2.01173436414  0.247487660634
2.39666761916  0.208879896838
2.89381025951  0.168337854062
3.86127995825  0.125789274757
5.0142847284  0.0928787407177
6.95754961435  0.0656821112544
10.0441235426  0.0442216194584
13.2941463739  0.0286028725155
17.9451202873  0.0187369380586
25.2023306043  0.0146071412691
33.5627150447  0.00859864822802
51.7387155923  0.00439103561741
71.687005182  0.00411868024367
106.90350676  -0.00198430343724
151.139013814  -0.00611965849971
184.519035434  -0.00436324425275
253.992056407  -0.00655320378852
