 Annihilation into bb
     10.0000000      0.34505E+02   0.41456E+01   0.74725E+01   0.68313E+01   0.31603E+01   0.59384E+00   0.79817E+01   0.00000E+00   0.00000E+00   0.00000E+00
     30.0000000      0.10074E+02   0.32686E+01   0.49862E+01   0.36936E+01   0.13395E+01   0.19180E+00   0.71289E+01   0.00000E+00   0.00000E+00   0.00000E+00
     50.0000000      0.71679E+01   0.30085E+01   0.43998E+01   0.30404E+01   0.10139E+01   0.13220E+00   0.69591E+01   0.00000E+00   0.00000E+00   0.00000E+00
     70.0000000      0.44598E+01   0.27641E+01   0.40677E+01   0.26960E+01   0.84818E+00   0.10359E+00   0.64887E+01   0.00000E+00   0.00000E+00   0.00000E+00
     90.0000000      0.53208E+01   0.28632E+01   0.41770E+01   0.27985E+01   0.90026E+00   0.11307E+00   0.67934E+01   0.00000E+00   0.00000E+00   0.00000E+00
    100.0000000      0.60714E+01   0.28749E+01   0.41162E+01   0.27374E+01   0.87751E+00   0.10989E+00   0.70500E+01   0.00000E+00   0.00000E+00   0.00000E+00
    150.0000000      0.11773E+01   0.21641E+01   0.43044E+01   0.26225E+01   0.69818E+00   0.69787E-01   0.52100E+01   0.00000E+00   0.00000E+00   0.00000E+00
    200.0000000      0.18220E+01   0.24642E+01   0.42555E+01   0.27474E+01   0.83021E+00   0.97949E-01   0.57395E+01   0.00000E+00   0.00000E+00   0.00000E+00
    250.0000000      0.17475E+01   0.24437E+01   0.41895E+01   0.26305E+01   0.77299E+00   0.88372E-01   0.57064E+01   0.00000E+00   0.00000E+00   0.00000E+00
    300.0000000      0.16112E+01   0.23737E+01   0.41688E+01   0.26100E+01   0.76969E+00   0.88569E-01   0.57264E+01   0.00000E+00   0.00000E+00   0.00000E+00
    500.0000000      0.91798E+00   0.17321E+01   0.40795E+01   0.25392E+01   0.76959E+00   0.91862E-01   0.56175E+01   0.00000E+00   0.00000E+00   0.00000E+00
