# Annihilation into bb
    900.0000000      0.17149E+01  -0.38950E+01  -0.52337E+01  -0.25677E+01  -0.48278E+00  -0.26929E-01   0.24114E+02   0.151937      6.10949       12.8434 
   1000.0000000      0.21856E+01  -0.38027E+01  -0.54852E+01  -0.28378E+01  -0.58419E+00  -0.39652E-01   0.26437E+02   0.151454      6.10962       12.8434
  
# Annihilation into ss
     10.0000000      0.91895E+00   0.10357E+01   0.17274E+01   0.58539E+01   0.62050E+01   0.20010E+01   0.42167E+02   0.0254517     2.59414       11.1897 
     30.0000000      0.87082E+00   0.34956E+01   0.49617E+01   0.35250E+01   0.12623E+01   0.18301E+00   0.20368E+02   0.00000E+00   0.00000E+00   0.00000E+00
     50.0000000      0.40537E+00   0.34379E+01   0.47852E+01   0.31843E+01   0.10347E+01   0.13228E+00   0.20354E+02   0.00000E+00   0.00000E+00   0.00000E+00
     70.0000000      0.57344E-02  -0.21142E+01  -0.71708E+00  -0.14189E+01   0.39837E+00   0.20806E+00   0.15495E+02   0.00000E+00   0.00000E+00   0.00000E+00
     90.0000000      0.13019E-01  -0.11290E+01  -0.18692E+01  -0.10008E+01   0.12959E+01   0.53824E+00   0.15255E+02   0.00000E+00   0.00000E+00   0.00000E+00
    100.0000000      0.16898E-01  -0.97293E+00  -0.20714E+01  -0.84224E+00   0.13073E+01   0.49358E+00   0.15263E+02   0.00000E+00   0.00000E+00   0.00000E+00
    300.0000000      0.23407E-01  -0.33693E+00  -0.22768E+01  -0.11721E+01   0.16754E+01   0.51989E+00   0.15607E+02   0.00000E+00   0.00000E+00   0.00000E+00
    500.0000000      0.46681E-01  -0.17343E+01  -0.14857E+01   0.25255E+01   0.34089E+01   0.74700E+00   0.19685E+02   0.00000E+00   0.00000E+00   0.00000E+00
    700.0000000      0.42934E-01  -0.15008E+01  -0.15722E+01   0.24656E+01   0.36298E+01   0.75405E+00   0.19734E+02   0.00000E+00   0.00000E+00   0.00000E+00
    900.0000000      0.76053E-01  -0.22314E+01  -0.27324E+01   0.13832E+01   0.26028E+01   0.53711E+00   0.23478E+02   0.00000E+00   0.00000E+00   0.00000E+00
   1000.0000000      0.49699E-01  -0.20691E+01  -0.27360E+01   0.11839E+01   0.28992E+01   0.57942E+00   0.23505E+02   0.00000E+00   0.00000E+00   0.00000E+00
  
# Annihilation into gluons
     10.0000000      0.17323E-01   0.64495E+00   0.72334E+01   0.12029E+01  -0.49534E+01  -0.22126E+01   0.91474E+01   0.00000E+00   0.00000E+00   0.00000E+00
     30.0000000      0.12330E-01   0.39395E+00   0.85408E+01  -0.20147E+01  -0.18077E+01   0.42875E-01   0.76151E+01   0.00000E+00   0.00000E+00   0.00000E+00
     50.0000000      0.80194E+00   0.21104E+00  -0.27594E+01  -0.38848E+01  -0.18759E+01  -0.31044E+00   0.14453E+02   0.00000E+00   0.00000E+00   0.00000E+00
     70.0000000      0.53246E+00   0.30060E-01  -0.27240E+01  -0.37419E+01  -0.17275E+01  -0.27092E+00   0.13847E+02   0.00000E+00   0.00000E+00   0.00000E+00
     90.0000000      0.64452E+00  -0.47796E+00  -0.32068E+01  -0.34959E+01  -0.13748E+01  -0.18473E+00   0.15915E+02   0.00000E+00   0.00000E+00   0.00000E+00
    100.0000000      0.10115E+01  -0.41276E+00  -0.33659E+01  -0.36570E+01  -0.14672E+01  -0.20460E+00   0.17444E+02   0.00000E+00   0.00000E+00   0.00000E+00
    300.0000000      0.30015E+00  -0.20307E+01  -0.35387E+01  -0.23869E+01  -0.24464E+00   0.56491E-01   0.17850E+02   0.00000E+00   0.00000E+00   0.00000E+00
    500.0000000      0.81398E+00  -0.18606E+01  -0.43412E+01  -0.31998E+01  -0.80169E+00  -0.61894E-01   0.23916E+02   1.42992       2.40822       13.5614 
    700.0000000      0.45328E+00  -0.24241E+01  -0.42566E+01  -0.27518E+01  -0.35847E+00   0.23403E-01   0.23963E+02   59.737        4.76849       16.4035
    900.0000000      0.36477E+00  -0.22372E+01  -0.42293E+01  -0.30221E+01  -0.34906E+00   0.34371E-01   0.24007E+02   3.19447       2.79598       15.4975 
   1000.0000000      0.32802E+00  -0.29941E+01  -0.41854E+01  -0.20755E+01   0.24564E+00   0.12302E+00   0.24002E+02   481.407       5.52196       20.5661
  
